project,market_segment,district,tenure,property_type,price,area_sqm,area_sqft,contract_date_raw,contract_date,type_of_sale,floor_range
THE TRIZON,CCR,10,Freehold,Condominium,4465000,187,2012.8,0325,2025-03,3,21-25
THE TRIZON,CCR,10,Freehold,Condominium,4300000,176,1894.4,0625,2025-06,3,16-20
THE TRIZON,CCR,10,Freehold,Condominium,2610000,111,1194.8,0625,2025-06,3,11-15
THE TRIZON,CCR,10,Freehold,Condominium,2330000,97,1044.1,0225,2025-02,3,16-20
THE TRIZON,CCR,10,Freehold,Condominium,4200000,192,2066.7,0226,2026-02,3,06-10
THE TRIZON,CCR,10,Freehold,Condominium,4828888,215,2314.2,1125,2025-11,3,06-10
THE TRIZON,CCR,10,Freehold,Condominium,4880000,215,2314.2,0626,2026-06,3,16-20
THE TRIZON,CCR,10,Freehold,Condominium,9758888,533,5737.2,0225,2025-02,3,21-25
THE TRIZON,CCR,10,Freehold,Condominium,2230000,94,1011.8,1025,2025-10,3,06-10
THE TRIZON,CCR,10,Freehold,Condominium,4300000,196,2109.7,0426,2026-04,3,06-10
THE TRIZON,CCR,10,Freehold,Condominium,4630000,205,2206.6,0526,2026-05,3,01-05
THE TRIZON,CCR,10,Freehold,Condominium,4700000,203,2185.1,0825,2025-08,3,11-15
THE TRIZON,CCR,10,Freehold,Condominium,4308888,173,1862.2,1125,2025-11,3,21-25
THE TRIZON,CCR,10,Freehold,Condominium,3793000,164,1765.3,0426,2026-04,3,01-05
THE TRIZON,CCR,10,Freehold,Condominium,2928000,125,1345.5,1025,2025-10,3,11-15
THE TRIZON,CCR,10,Freehold,Condominium,4680000,205,2206.6,1025,2025-10,3,16-20
THE TRIZON,CCR,10,Freehold,Condominium,4800000,203,2185.1,0525,2025-05,3,16-20
THE TRIZON,CCR,10,Freehold,Condominium,4200000,192,2066.7,0525,2025-05,3,16-20
NEW FUTURA,CCR,09,Freehold,Condominium,8900000,209,2249.7,0721,2021-07,3,21-25
NEW FUTURA,CCR,09,Freehold,Condominium,4400000,102,1097.9,0223,2023-02,3,06-10
NEW FUTURA,CCR,09,Freehold,Condominium,12000000,250,2691.0,1222,2022-12,3,11-15
NEW FUTURA,CCR,09,Freehold,Condominium,12500000,250,2691.0,0523,2023-05,3,21-25
NEW FUTURA,CCR,09,Freehold,Condominium,7500000,170,1829.9,0526,2026-05,3,26-30
NEW FUTURA,CCR,09,Freehold,Condominium,8000000,250,2691.0,0725,2025-07,3,21-25
GOODWOOD GARDENS,CCR,10,Freehold,Apartment,4880000,203,2185.1,0722,2022-07,3,06-10
GOODWOOD GARDENS,CCR,10,Freehold,Apartment,4150000,175,1883.7,0823,2023-08,3,11-15
GOODWOOD GARDENS,CCR,10,Freehold,Apartment,5300000,197,2120.5,1024,2024-10,3,06-10
GOODWOOD GARDENS,CCR,10,Freehold,Apartment,4200000,165,1776.0,0226,2026-02,3,06-10
GOODWOOD GARDENS,CCR,10,Freehold,Apartment,4100000,165,1776.0,1125,2025-11,3,06-10
M21,CCR,11,Freehold,Apartment,2310000,125,1345.5,0921,2021-09,3,11-15
M21,CCR,11,Freehold,Apartment,1750000,99,1065.6,0821,2021-08,3,11-15
M21,CCR,11,Freehold,Apartment,1090000,66,710.4,0721,2021-07,3,06-10
M21,CCR,11,Freehold,Apartment,2288200,125,1345.5,0821,2021-08,3,11-15
M21,CCR,11,Freehold,Apartment,1150000,66,710.4,0622,2022-06,3,11-15
M21,CCR,11,Freehold,Apartment,2320000,125,1345.5,1121,2021-11,3,01-05
M21,CCR,11,Freehold,Apartment,2550000,125,1345.5,1022,2022-10,3,11-15
M21,CCR,11,Freehold,Apartment,4350000,298,3207.6,1022,2022-10,3,16-20
M21,CCR,11,Freehold,Apartment,2980000,163,1754.5,1022,2022-10,3,06-10
M21,CCR,11,Freehold,Apartment,1190000,66,710.4,0922,2022-09,3,01-05
M21,CCR,11,Freehold,Apartment,1858888,99,1065.6,0424,2024-04,3,06-10
M21,CCR,11,Freehold,Apartment,3200000,163,1754.5,0424,2024-04,3,11-15
M21,CCR,11,Freehold,Apartment,1750000,99,1065.6,0624,2024-06,3,06-10
M21,CCR,11,Freehold,Apartment,3180000,226,2432.6,0923,2023-09,3,16-20
M21,CCR,11,Freehold,Apartment,1800000,99,1065.6,0825,2025-08,3,06-10
M21,CCR,11,Freehold,Apartment,3538888,163,1754.5,0426,2026-04,3,16-20
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5000000,206.3,2220.6,0721,2021-07,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5200000,217,2335.8,1221,2021-12,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Detached,13000000,608.6,6550.9,0721,2021-07,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5200000,212.1,2283.0,0222,2022-02,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5700000,227.2,2445.6,0822,2022-08,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,4900000,213.4,2297.0,0622,2022-06,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5000000,206.3,2220.6,0122,2022-01,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6600000,326.7,3516.6,0922,2022-09,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5700000,217.9,2345.5,0223,2023-02,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6500000,266.5,2868.6,1123,2023-11,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5250000,213.4,2297.0,0824,2024-08,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6150000,264,2841.7,0923,2023-09,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6000000,211.2,2273.3,0624,2024-06,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5800000,218.5,2351.9,0623,2023-06,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5800000,220,2368.1,0225,2025-02,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6380000,235.9,2539.2,0526,2026-05,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6250000,242.9,2614.6,0225,2025-02,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,5750000,212.6,2288.4,0125,2025-01,3,-
VICTORIA PARK VILLAS,CCR,10,99 yrs lease commencing from 2013,Semi-detached,6150000,200,2152.8,1225,2025-12,3,-
RESIDENTIAL APARTMENTS,CCR,10,Freehold,Apartment,8065000,129.4,1392.8,0422,2022-04,3,01-05
TIARA,CCR,09,Freehold,Condominium,2850000,125,1345.5,0721,2021-07,3,26-30
TIARA,CCR,09,Freehold,Condominium,1750000,83,893.4,0821,2021-08,3,01-05
TIARA,CCR,09,Freehold,Condominium,3300000,140,1506.9,0522,2022-05,3,31-35
TIARA,CCR,09,Freehold,Condominium,2500000,125,1345.5,0522,2022-05,3,01-05
TIARA,CCR,09,Freehold,Condominium,3300000,140,1506.9,0922,2022-09,3,11-15
TIARA,CCR,09,Freehold,Condominium,3380000,140,1506.9,0623,2023-06,3,01-05
TIARA,CCR,09,Freehold,Condominium,3130000,125,1345.5,1023,2023-10,3,26-30
TIARA,CCR,09,Freehold,Condominium,3432000,145,1560.8,0824,2024-08,3,06-10
TIARA,CCR,09,Freehold,Condominium,3300000,140,1506.9,0724,2024-07,3,26-30
TIARA,CCR,09,Freehold,Condominium,3270000,125,1345.5,1024,2024-10,3,16-20
TIARA,CCR,09,Freehold,Condominium,3088000,125,1345.5,1123,2023-11,3,21-25
TIARA,CCR,09,Freehold,Condominium,3280000,125,1345.5,0224,2024-02,3,21-25
TIARA,CCR,09,Freehold,Condominium,3260000,121,1302.4,0226,2026-02,3,11-15
TIARA,CCR,09,Freehold,Condominium,3600000,140,1506.9,0825,2025-08,3,16-20
TIARA,CCR,09,Freehold,Condominium,3288000,121,1302.4,0126,2026-01,3,26-30
TIARA,CCR,09,Freehold,Condominium,2300000,83,893.4,1025,2025-10,3,16-20
TIARA,CCR,09,Freehold,Condominium,3888000,140,1506.9,1125,2025-11,3,31-35
TIARA,CCR,09,Freehold,Condominium,3200000,125,1345.5,0625,2025-06,3,16-20
TIARA,CCR,09,Freehold,Condominium,2250000,83,893.4,1125,2025-11,3,06-10
TIARA,CCR,09,Freehold,Condominium,3760000,140,1506.9,0326,2026-03,3,21-25
TIARA,CCR,09,Freehold,Condominium,3300000,125,1345.5,0725,2025-07,3,01-05
TIARA,CCR,09,Freehold,Condominium,3250000,121,1302.4,1025,2025-10,3,01-05
TIARA,CCR,09,Freehold,Condominium,2211000,83,893.4,1225,2025-12,3,01-05
TIARA,CCR,09,Freehold,Condominium,3880000,140,1506.9,0326,2026-03,3,21-25
ORION,CCR,10,Freehold,Apartment,3400000,140,1506.9,0821,2021-08,3,21-25
ORION,CCR,10,Freehold,Apartment,3550000,141,1517.7,0821,2021-08,3,21-25
ORION,CCR,10,Freehold,Apartment,4226880,165,1776.0,0424,2024-04,3,11-15
ORION,CCR,10,Freehold,Apartment,3188000,140,1506.9,0924,2024-09,3,01-05
ORION,CCR,10,Freehold,Apartment,3600000,140,1506.9,1023,2023-10,3,16-20
ORION,CCR,10,Freehold,Apartment,3935000,165,1776.0,0923,2023-09,3,06-10
ORION,CCR,10,Freehold,Apartment,3925000,165,1776.0,0524,2024-05,3,01-05
ORION,CCR,10,Freehold,Apartment,3500000,140,1506.9,0326,2026-03,3,06-10
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,998000,51,549.0,0821,2021-08,3,01-05
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,1780000,86,925.7,0721,2021-07,3,01-05
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,1750000,86,925.7,1121,2021-11,3,01-05
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2420000,108,1162.5,0622,2022-06,3,06-10
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2150000,86,925.7,0323,2023-03,3,06-10
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2088000,86,925.7,0224,2024-02,3,01-05
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2760000,108,1162.5,0824,2024-08,3,06-10
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2280000,86,925.7,0625,2025-06,3,06-10
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2910000,108,1162.5,0326,2026-03,3,06-10
BALMORAL HEIGHTS,CCR,10,Freehold,Apartment,2830000,108,1162.5,0326,2026-03,3,06-10
8 NAPIER,CCR,10,Freehold,Condominium,8860000,258,2777.1,0822,2022-08,3,01-05
8 NAPIER,CCR,10,Freehold,Condominium,9350000,258,2777.1,0422,2022-04,3,01-05
8 NAPIER,CCR,10,Freehold,Condominium,9400000,258,2777.1,1022,2022-10,3,01-05
8 NAPIER,CCR,10,Freehold,Condominium,7000000,187,2012.8,0324,2024-03,3,06-10
8 NAPIER,CCR,10,Freehold,Condominium,6780000,187,2012.8,1123,2023-11,3,06-10
8 NAPIER,CCR,10,Freehold,Condominium,6700000,187,2012.8,1123,2023-11,3,06-10
8 NAPIER,CCR,10,Freehold,Condominium,6700000,187,2012.8,0426,2026-04,3,01-05
8 NAPIER,CCR,10,Freehold,Condominium,6550000,187,2012.8,0725,2025-07,3,01-05
OXLEY GARDEN,CCR,09,Freehold,Apartment,3100000,153,1646.9,0423,2023-04,3,01-05
LANDED HOUSING DEVELOPMENT,CCR,10,99 yrs lease commencing from 1992,Detached,5100000,554.6,5969.7,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,6500000,345.9,3723.2,0522,2022-05,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,99 yrs lease commencing from 1992,Detached,4850000,537.3,5783.4,0523,2023-05,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,26000000,1184.5,12749.8,0323,2023-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,5888000,200.1,2153.9,0222,2022-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Terrace,5100000,190.8,2053.8,0125,2025-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,99 yrs lease commencing from 1992,Detached,5100000,554.6,5969.7,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,6500000,345.9,3723.2,0522,2022-05,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,99 yrs lease commencing from 1992,Detached,4850000,537.3,5783.4,0523,2023-05,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,26000000,1184.5,12749.8,0323,2023-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,5888000,200.1,2153.9,0222,2022-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Terrace,5100000,190.8,2053.8,0125,2025-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,99 yrs lease commencing from 1992,Detached,5100000,554.6,5969.7,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,6500000,345.9,3723.2,0522,2022-05,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,99 yrs lease commencing from 1992,Detached,4850000,537.3,5783.4,0523,2023-05,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,26000000,1184.5,12749.8,0323,2023-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,5888000,200.1,2153.9,0222,2022-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Terrace,5100000,190.8,2053.8,0125,2025-01,3,-
BIN TONG PARK,CCR,10,Freehold,Detached,20500000,852.1,9171.9,0426,2026-04,3,-
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2200000,144,1550.0,1021,2021-10,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1685000,112,1205.6,0721,2021-07,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1700888,108,1162.5,0522,2022-05,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1675000,112,1205.6,0422,2022-04,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2200000,144,1550.0,0322,2022-03,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2370000,144,1550.0,1122,2022-11,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2370000,144,1550.0,0423,2023-04,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1900000,112,1205.6,0423,2023-04,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2400000,144,1550.0,0723,2023-07,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2370000,144,1550.0,0724,2024-07,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1850000,108,1162.5,1123,2023-11,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2500000,144,1550.0,0524,2024-05,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2400000,144,1550.0,0324,2024-03,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1600000,108,1162.5,0424,2024-04,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2500000,144,1550.0,0424,2024-04,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2350000,144,1550.0,0424,2024-04,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1655000,108,1162.5,1124,2024-11,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1630000,97,1044.1,0824,2024-08,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2388000,144,1550.0,1123,2023-11,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2300000,144,1550.0,0124,2024-01,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2300000,144,1550.0,0923,2023-09,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1675000,110,1184.0,0424,2024-04,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2418000,144,1550.0,0524,2024-05,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1648000,97,1044.1,0724,2024-07,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2470000,144,1550.0,0524,2024-05,3,06-10
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2850000,144,1550.0,0625,2025-06,3,11-15
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1798888,108,1162.5,0525,2025-05,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,1720000,108,1162.5,0425,2025-04,3,01-05
CAVENAGH GARDENS,CCR,09,Freehold,Apartment,2520000,144,1550.0,0825,2025-08,3,11-15
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,11960100,554.1,5964.3,1121,2021-11,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,26800000,978.2,10529.2,0921,2021-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,8080000,377.4,4062.3,0923,2023-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,9680000,517.1,5566.0,0125,2025-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,11960100,554.1,5964.3,1121,2021-11,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,26800000,978.2,10529.2,0921,2021-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,8080000,377.4,4062.3,0923,2023-09,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,9680000,517.1,5566.0,0125,2025-01,3,-
LADYHILL PARK,CCR,10,Freehold,Detached,29000000,1449.4,15601.2,1021,2021-10,3,-
SHEARES VILLE,CCR,10,Freehold,Apartment,3100000,192,2066.7,0322,2022-03,3,01-05
SHEARES VILLE,CCR,10,Freehold,Apartment,2990000,142,1528.5,0722,2022-07,3,01-05
SHEARES VILLE,CCR,10,Freehold,Apartment,3000000,142,1528.5,0622,2022-06,3,06-10
SHEARES VILLE,CCR,10,Freehold,Apartment,3200000,142,1528.5,0922,2022-09,3,11-15
SHEARES VILLE,CCR,10,Freehold,Apartment,3560000,244,2626.4,0323,2023-03,3,01-05
SHEARES VILLE,CCR,10,Freehold,Apartment,3100000,137,1474.7,0824,2024-08,3,01-05
SHEARES VILLE,CCR,10,Freehold,Apartment,3125000,130,1399.3,1224,2024-12,3,06-10
SHEARES VILLE,CCR,10,Freehold,Apartment,3130000,130,1399.3,1124,2024-11,3,11-15
SHEARES VILLE,CCR,10,Freehold,Apartment,2880000,130,1399.3,0124,2024-01,3,01-05
SHEARES VILLE,CCR,10,Freehold,Apartment,3720000,142,1528.5,0226,2026-02,3,11-15
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,2950000,287,3089.2,0821,2021-08,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3000000,312,3358.3,1021,2021-10,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,2800000,292,3143.1,0921,2021-09,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3108888,290,3121.5,1221,2021-12,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,2890000,300,3229.2,0921,2021-09,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,2660000,297,3196.9,0721,2021-07,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3080000,294,3164.6,1021,2021-10,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,2700000,288,3100.0,0721,2021-07,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3200000,295,3175.4,0522,2022-05,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3080000,295,3175.4,0622,2022-06,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3060000,290,3121.5,0422,2022-04,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3085000,290,3121.5,0522,2022-05,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3200000,290,3121.5,0822,2022-08,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3000000,290,3121.5,0222,2022-02,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3600000,314,3379.9,0223,2023-02,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3500000,289,3110.8,0424,2024-04,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3580000,294,3164.6,0823,2023-08,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3450000,290,3121.5,0724,2024-07,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3520000,294,3164.6,0224,2024-02,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3500000,295,3175.4,0324,2024-03,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3580000,290,3121.5,1024,2024-10,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3450000,294,3164.6,0924,2024-09,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3560000,290,3121.5,1224,2024-12,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3625000,295,3175.4,0625,2025-06,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3550000,295,3175.4,1024,2024-10,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3700000,294,3164.6,0825,2025-08,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3700000,290,3121.5,0526,2026-05,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3460000,282,3035.4,0626,2026-06,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3630000,289,3110.8,0725,2025-07,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3620000,287,3089.2,0325,2025-03,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3680000,295,3175.4,0325,2025-03,3,-
THE TENERIFFE,CCR,10,99 yrs lease commencing from 1996,Strata Terrace,3620000,294,3164.6,0725,2025-07,3,-
PETIT JERVOIS,CCR,10,Freehold,Apartment,1589000,59,635.1,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,3190000,93,1001.0,1222,2022-12,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1661000,60,645.8,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,3032000,89,958.0,1222,2022-12,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2240000,76,818.1,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2525000,85,914.9,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1900000,72,775.0,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1983000,72,775.0,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1544000,56,602.8,0223,2023-02,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2965000,93,1001.0,0223,2023-02,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1960000,72,775.0,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2043000,78,839.6,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1572000,59,635.1,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1431000,54,581.3,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1558000,59,635.1,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2840000,93,1001.0,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1674000,58,624.3,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2003000,78,839.6,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1590000,59,635.1,0323,2023-03,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2481000,81,871.9,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2871000,94,1011.8,1222,2022-12,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1399000,54,581.3,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1901000,69,742.7,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1542000,59,635.1,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1579000,59,635.1,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1733000,60,645.8,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1581000,59,635.1,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2792000,93,1001.0,1222,2022-12,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1486000,57,613.5,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,1973000,72,775.0,0623,2023-06,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2749000,94,1011.8,0423,2023-04,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2749000,93,1001.0,0523,2023-05,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2759000,93,1001.0,0523,2023-05,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,2450000,85,914.9,0523,2023-05,3,01-05
PETIT JERVOIS,CCR,10,Freehold,Apartment,3030000,94,1011.8,0523,2023-05,3,01-05
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,7000000,278.2,2994.5,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,13000000,691.8,7446.5,0422,2022-04,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Detached,14100000,581.5,6259.2,0424,2024-04,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Semi-detached,10888888,321.4,3459.5,0226,2026-02,3,-
LANDED HOUSING DEVELOPMENT,CCR,11,Freehold,Terrace,5400000,169.3,1822.3,1125,2025-11,3,-
